id,state,year,age_group,gender,race,whether_mental_ill,armed,flee,body_camera_binary
10638,TX,2024,30–44,male,W,no,yes,no,1
10641,FL,2024,30–44,male,Unknown,no,yes,no,0
10646,NH,2024,45–59,male,Unknown,no,yes,no,1
10648,SC,2024,30–44,male,B,no,no,no,0
10637,CA,2024,18–29,male,H,yes,yes,no,0
10639,OH,2024,Under 18,male,B,no,yes,yes,1
10636,KY,2024,60+,male,W,yes,yes,no,1
10644,IA,2024,30–44,male,B,no,yes,yes,0
10645,MN,2024,30–44,male,W,yes,no,Unknown,0
10647,VA,2024,30–44,male,B,no,yes,no,0
10683,PA,2024,30–44,male,W,no,yes,no,0
10684,IN,2024,30–44,male,W,yes,yes,no,0
10686,NC,2024,30–44,male,B,no,yes,no,0
10687,OK,2024,18–29,male,B,no,yes,no,0
10688,TX,2024,30–44,male,B,no,yes,yes,0
10689,WA,2024,30–44,male,Unknown,no,yes,yes,0
10685,SD,2024,18–29,male,W,yes,yes,no,0
10678,WY,2024,18–29,male,W,no,yes,no,0
10679,NY,2024,18–29,male,Unknown,no,yes,no,0
10680,TX,2024,30–44,male,B,no,yes,no,1
10681,CA,2024,18–29,male,H,no,yes,no,0
10690,LA,2024,45–59,male,Unknown,no,yes,no,0
10691,UT,2024,45–59,male,W,no,yes,yes,0
10694,ID,2024,18–29,male,N,no,yes,no,0
10692,CA,2024,18–29,male,H,yes,yes,no,1
10693,IL,2024,30–44,female,B,yes,no,no,1
10695,SC,2024,18–29,male,Unknown,no,yes,yes,0
10718,AK,2024,60+,male,Unknown,no,yes,no,1
10703,TX,2024,45–59,male,H,no,yes,no,0
10720,ME,2024,30–44,male,W,yes,yes,yes,0
10905,SD,2024,60+,male,N,no,yes,Unknown,0
10696,NY,2024,18–29,male,B,no,yes,yes,1
10697,TX,2024,45–59,male,W,no,yes,Unknown,0
10699,LA,2024,45–59,male,W,no,no,no,0
10700,NV,2024,30–44,male,Unknown,yes,yes,no,0
10701,MI,2024,18–29,male,Unknown,no,yes,yes,0
10702,CA,2024,45–59,male,H,no,yes,no,0
10704,WI,2024,30–44,male,W,no,yes,no,0
10834,CA,2024,18–29,male,H,no,yes,yes,1
10698,LA,2024,30–44,male,W,no,no,yes,0
10705,TN,2024,30–44,male,W,no,yes,no,0
10708,AL,2024,60+,male,Unknown,yes,yes,no,0
10710,AR,2024,30–44,male,W,no,no,Unknown,0
10706,OK,2024,18–29,male,W,no,yes,no,0
10707,TX,2024,30–44,male,W,no,yes,yes,0
10709,FL,2024,18–29,male,W,no,yes,no,0
10712,FL,2024,18–29,male,W,no,yes,yes,0
10711,SC,2024,30–44,male,W,no,yes,no,0
10713,AL,2024,30–44,male,Unknown,no,yes,no,0
10714,CA,2024,18–29,male,H,no,yes,no,0
10715,PA,2024,18–29,male,W,no,yes,no,0
10726,FL,2024,30–44,male,B,no,yes,yes,0
10735,AZ,2024,18–29,male,N,no,no,Unknown,0
10717,IN,2024,30–44,male,B,no,no,Unknown,1
10722,TX,2024,60+,male,W,yes,no,no,0
10724,AK,2024,30–44,male,W,no,yes,yes,0
10725,WA,2024,30–44,male,Unknown,no,no,yes,0
10727,OH,2024,18–29,male,W,no,no,Unknown,0
10728,NY,2024,30–44,male,Unknown,no,yes,yes,0
10729,WI,2024,30–44,male,B,no,yes,no,1
10730,GA,2024,30–44,female,W,no,no,Unknown,0
10731,GA,2024,45–59,male,W,no,no,Unknown,0
10732,OH,2024,30–44,female,W,yes,yes,no,0
10736,PA,2024,45–59,male,W,no,yes,no,0
10738,AZ,2024,30–44,male,Unknown,no,no,Unknown,0
10739,VA,2024,30–44,male,Unknown,no,yes,yes,0
10745,CO,2024,30–44,male,Unknown,no,yes,no,0
10741,HI,2024,45–59,male,Unknown,no,yes,no,0
10742,FL,2024,30–44,male,B,no,yes,no,0
10733,TX,2024,18–29,male,H,no,yes,yes,0
10734,MS,2024,30–44,male,W,no,yes,no,0
10740,VA,2024,18–29,male,Unknown,no,yes,Unknown,0
10744,CA,2024,30–44,male,W,no,yes,yes,0
10746,MT,2024,60+,male,W,no,yes,Unknown,0
10747,IL,2024,45–59,male,W,no,yes,no,0
10748,CA,2024,18–29,male,Unknown,no,yes,yes,1
10754,CO,2024,30–44,male,W,no,yes,yes,0
10749,NH,2024,18–29,male,W,yes,yes,Unknown,0
10751,TX,2024,18–29,male,B,no,yes,no,0
10752,NC,2024,30–44,male,B,no,yes,yes,0
10753,SC,2024,30–44,male,Unknown,no,yes,no,0
10750,ND,2024,30–44,male,Unknown,no,yes,Unknown,0
10755,WA,2024,45–59,male,Unknown,no,yes,no,0
10758,KS,2024,18–29,male,W,no,yes,no,0
10833,TX,2024,30–44,male,B,no,yes,Unknown,1
10757,FL,2024,60+,male,Unknown,no,yes,no,0
10760,KY,2024,30–44,male,H,yes,yes,no,1
10761,AR,2024,30–44,male,B,no,yes,no,0
10773,CO,2024,30–44,male,Unknown,no,yes,no,0
10767,FL,2024,30–44,male,W,no,yes,no,0
10770,VA,2024,30–44,male,Unknown,no,yes,no,0
10764,NJ,2024,18–29,female,A,yes,no,no,0
10765,FL,2024,60+,male,W,no,yes,no,0
10766,TX,2024,18–29,male,H,no,yes,no,0
10768,TN,2024,30–44,male,B,no,yes,no,0
10771,NC,2024,45–59,male,B,no,no,no,0
10772,FL,2024,30–44,male,Unknown,no,yes,no,0
10769,CA,2024,30–44,male,B,no,yes,no,1
10778,CO,2024,45–59,male,Unknown,no,yes,Unknown,0
10774,IA,2024,45–59,male,W,no,yes,yes,1
10775,IN,2024,30–44,male,B,no,yes,Unknown,1
10776,CO,2024,18–29,male,Unknown,no,yes,no,0
10798,UT,2024,30–44,male,W,no,yes,Unknown,0
10777,TX,2024,18–29,male,W,yes,yes,no,0
10789,KS,2024,18–29,male,W,no,yes,no,1
10797,CA,2024,45–59,male,H,no,no,yes,0
10785,VA,2024,18–29,male,Unknown,yes,yes,no,1
10786,AZ,2024,45–59,female,W,no,yes,no,0
10793,TX,2024,30–44,male,W,no,yes,no,0
10796,OH,2024,30–44,male,Unknown,no,yes,no,1
10781,MS,2024,30–44,male,Unknown,no,yes,no,0
10782,OK,2024,18–29,male,H,no,yes,no,0
10783,TN,2024,45–59,male,Unknown,yes,yes,no,0
10784,OK,2024,45–59,male,N,yes,yes,no,0
10795,TX,2024,60+,male,W,no,yes,no,0
10779,CA,2024,30–44,male,Unknown,no,yes,yes,0
10780,TX,2024,30–44,male,H,no,yes,no,0
10790,DE,2024,45–59,male,Unknown,no,yes,yes,0
10791,TN,2024,30–44,male,W,yes,yes,no,0
10792,CA,2024,30–44,male,H,no,yes,no,0
10794,WY,2024,45–59,male,Unknown,no,yes,Unknown,1
10799,MD,2024,Under 18,male,B,no,yes,yes,0
10800,CA,2024,45–59,male,Unknown,no,yes,no,0
10802,TX,2024,30–44,male,H,no,yes,no,0
10803,IL,2024,30–44,male,W,no,yes,no,0
10804,TX,2024,30–44,male,W,no,yes,no,0
10805,TX,2024,30–44,male,H,yes,yes,no,0
10806,AZ,2024,30–44,male,W,yes,yes,Unknown,0
10809,GA,2024,45–59,male,W,no,yes,no,0
10810,PA,2024,30–44,male,Unknown,no,yes,Unknown,0
10911,CA,2024,18–29,male,Unknown,no,no,no,0
10811,NM,2024,30–44,male,Unknown,no,yes,yes,0
10812,CA,2024,30–44,male,Unknown,no,yes,no,0
10813,MS,2024,18–29,male,B,no,yes,Unknown,0
10815,GA,2024,30–44,male,B,yes,no,no,1
10819,CA,2024,18–29,male,Unknown,no,no,yes,0
10848,FL,2024,18–29,male,Unknown,no,yes,no,0
10849,VA,2024,60+,male,Unknown,no,yes,yes,0
10814,MO,2024,30–44,male,W,yes,yes,no,0
10820,AZ,2024,45–59,male,B,no,no,yes,1
10821,TX,2024,30–44,male,B,no,yes,no,0
10847,CA,2024,45–59,male,W,no,yes,yes,0
10816,LA,2024,45–59,male,B,no,yes,yes,0
10817,TX,2024,18–29,male,B,no,yes,no,1
10818,GA,2024,18–29,male,B,no,yes,yes,1
11158,CO,2024,45–59,male,Unknown,no,yes,no,0
10825,VA,2024,60+,male,W,no,yes,no,1
10846,WI,2024,18–29,male,H,no,yes,no,1
10850,GA,2024,18–29,male,B,yes,yes,no,0
10828,AK,2024,Under 18,female,O,no,yes,no,1
10829,NC,2024,18–29,male,B,yes,yes,no,0
10831,FL,2024,45–59,male,Unknown,no,yes,no,0
10827,VA,2024,60+,male,W,no,yes,no,0
10832,HI,2024,60+,male,O,no,yes,no,0
10835,MO,2024,45–59,male,W,no,yes,yes,0
10838,GA,2024,30–44,male,W,no,yes,no,0
10851,NM,2024,30–44,male,B,no,yes,yes,0
10852,OH,2024,45–59,male,B,no,yes,Unknown,1
10855,MO,2024,18–29,male,H,no,yes,no,0
10858,UT,2024,45–59,male,Unknown,no,yes,yes,0
10853,IL,2024,Under 18,male,H,no,yes,Unknown,0
10854,AL,2024,18–29,male,B,no,yes,Unknown,0
10856,GA,2024,60+,male,W,no,yes,no,0
10909,CA,2024,30–44,male,Unknown,no,yes,yes,0
10859,FL,2024,30–44,male,Unknown,no,yes,Unknown,0
10860,UT,2024,45–59,male,W,no,yes,no,0
10861,IL,2024,18–29,male,B,no,yes,Unknown,0
10863,TX,2024,45–59,male,H,no,yes,no,0
10864,OK,2024,30–44,male,H,yes,no,Unknown,0
10865,TX,2024,18–29,male,H,no,yes,no,0
10866,IN,2024,30–44,male,B,no,yes,Unknown,0
10867,FL,2024,30–44,male,W,no,no,no,0
10868,GA,2024,Under 18,male,Unknown,yes,yes,no,0
10869,TX,2024,30–44,male,W,no,yes,Unknown,0
10870,OK,2024,18–29,male,N,no,yes,no,0
10871,AL,2024,30–44,male,B,no,yes,no,1
10872,TX,2024,30–44,male,H,no,yes,no,0
10874,NY,2024,60+,male,W,yes,yes,Unknown,0
10875,TX,2024,30–44,male,H,no,yes,no,1
10876,OR,2024,30–44,male,W,yes,yes,Unknown,0
10877,TX,2024,30–44,male,W,no,no,Unknown,0
10878,TX,2024,60+,male,W,yes,no,Unknown,0
10879,NC,2024,45–59,male,Unknown,no,yes,Unknown,0
10880,GA,2024,30–44,male,Unknown,no,yes,Unknown,0
10881,GA,2024,45–59,male,B,no,yes,no,0
10882,TX,2024,18–29,male,O,no,yes,no,0
10883,WA,2024,30–44,male,B,no,yes,no,0
10884,NV,2024,30–44,male,Unknown,no,no,no,0
10885,NE,2024,30–44,male,B,no,no,no,1
10886,GA,2024,30–44,male,B,no,yes,yes,0
10887,VA,2024,18–29,male,Unknown,no,yes,no,0
10888,NM,2024,30–44,male,H,no,yes,yes,0
10889,TX,2024,30–44,male,B,no,yes,yes,0
10890,KS,2024,30–44,male,W,no,no,Unknown,0
10891,AZ,2024,30–44,male,Unknown,no,yes,no,0
10892,AR,2024,30–44,female,W,no,yes,Unknown,0
10893,ME,2024,30–44,male,Unknown,no,yes,no,0
10897,OH,2024,18–29,male,B,no,yes,Unknown,1
10894,TX,2024,30–44,female,H,no,yes,Unknown,0
10895,NY,2024,30–44,male,W,yes,yes,Unknown,0
10896,OH,2024,45–59,male,W,no,yes,no,1
10898,DC,2024,18–29,male,B,no,yes,no,1
10900,TX,2024,30–44,male,H,no,yes,yes,0
10901,ID,2024,30–44,male,Unknown,no,no,yes,1
10903,IL,2024,30–44,male,W,yes,no,yes,0
10904,CO,2024,45–59,male,W,no,yes,no,0
10906,AL,2024,18–29,male,B,no,yes,Unknown,0
10899,ND,2024,30–44,male,W,no,yes,yes,0
10902,GA,2024,30–44,male,Unknown,no,yes,no,0
10910,CO,2024,18–29,male,Unknown,no,yes,no,0
10907,TX,2024,30–44,male,W,yes,no,no,0
10921,AZ,2024,30–44,male,W,no,yes,no,0
10908,OR,2024,30–44,male,Unknown,no,yes,no,0
10912,IN,2024,45–59,male,B,no,no,no,0
10922,MO,2024,30–44,male,B,no,yes,yes,0
10940,TN,2024,18–29,male,Unknown,no,no,yes,0
10913,TX,2024,18–29,male,H,no,no,no,0
10914,LA,2024,18–29,male,H,no,yes,yes,0
10915,PA,2024,60+,male,Unknown,yes,yes,no,0
10920,CA,2024,30–44,male,Unknown,no,yes,no,0
10923,CO,2024,30–44,male,H,no,yes,no,0
10924,TX,2024,18–29,male,H,no,yes,yes,0
11028,GA,2024,30–44,male,W,no,yes,yes,0
10918,CA,2024,45–59,male,H,no,yes,no,0
10917,KY,2024,30–44,male,W,no,no,Unknown,0
10925,WY,2024,30–44,male,W,no,yes,no,0
10919,OH,2024,30–44,male,O,yes,yes,no,0
10927,TX,2024,45–59,male,W,no,yes,no,1
10928,OH,2024,45–59,male,Unknown,no,yes,no,0
10931,MO,2024,30–44,male,W,no,yes,yes,0
10929,NY,2024,45–59,male,Unknown,no,yes,yes,0
10930,TX,2024,30–44,male,W,no,no,yes,0
10932,AZ,2024,30–44,male,Unknown,no,yes,no,0
10936,TX,2024,18–29,male,W,yes,yes,yes,1
10933,TX,2024,30–44,male,H,no,yes,no,0
10935,NY,2024,30–44,male,B,no,yes,no,0
10939,TX,2024,45–59,male,B,no,yes,yes,0
10934,LA,2024,30–44,male,W,no,yes,no,0
10937,PA,2024,45–59,male,H,no,yes,no,0
10938,TX,2024,18–29,male,H,no,no,no,0
10950,OR,2024,45–59,male,Unknown,no,yes,no,0
10947,WA,2024,30–44,male,N,yes,yes,Unknown,0
10941,MS,2024,60+,male,Unknown,no,yes,Unknown,0
10942,VA,2024,30–44,female,B,yes,yes,no,1
10945,IA,2024,30–44,male,W,no,yes,yes,0
10946,IN,2024,45–59,male,Unknown,no,yes,yes,0
10948,TN,2024,18–29,male,B,no,yes,yes,0
10949,CA,2024,30–44,male,B,no,yes,yes,0
10957,KY,2024,30–44,male,W,no,yes,yes,0
10956,LA,2024,45–59,male,B,no,yes,no,0
10954,TX,2024,60+,male,W,yes,yes,yes,0
10962,NY,2024,18–29,male,A,no,yes,yes,0
10953,TX,2024,30–44,male,H,no,yes,yes,0
10955,CT,2024,30–44,male,B,no,yes,no,1
10951,VA,2024,30–44,male,Unknown,no,yes,yes,0
10958,NV,2024,30–44,male,N,no,yes,no,0
10961,NY,2024,30–44,male,B,no,yes,yes,0
10965,AZ,2024,30–44,male,Unknown,no,yes,Unknown,0
10966,GA,2024,30–44,male,H,no,no,no,0
10963,MD,2024,30–44,male,H,no,yes,Unknown,1
10960,TX,2024,45–59,male,B,no,yes,Unknown,0
10964,NM,2024,30–44,non-binary,Unknown,yes,yes,no,1
10967,AL,2024,60+,male,W,yes,yes,Unknown,0
10973,NC,2024,30–44,male,Unknown,no,yes,Unknown,0
10972,OK,2024,30–44,female,Unknown,no,yes,Unknown,0
10969,CA,2024,18–29,male,Unknown,no,yes,yes,0
10974,CA,2024,30–44,male,Unknown,no,yes,no,1
10968,MO,2024,30–44,male,Unknown,yes,yes,no,0
10971,MN,2024,18–29,male,B,no,yes,Unknown,1
10975,LA,2024,45–59,male,Unknown,yes,no,no,0
10977,CA,2024,45–59,male,Unknown,no,yes,yes,0
10979,IL,2024,30–44,male,W,no,yes,yes,1
10980,WA,2024,45–59,male,Unknown,no,yes,no,1
10978,GA,2024,18–29,male,H,no,yes,no,0
10984,FL,2024,45–59,male,W,no,yes,no,0
10982,AK,2024,18–29,male,Unknown,yes,yes,no,1
10983,NE,2024,18–29,male,B,no,yes,yes,1
10985,AZ,2024,30–44,male,Unknown,no,no,yes,0
11035,NM,2024,45–59,male,H,yes,yes,no,1
10986,NH,2024,30–44,male,W,no,no,no,0
10987,AZ,2024,18–29,male,Unknown,no,yes,no,0
10989,FL,2024,18–29,male,H,no,yes,no,0
10988,CA,2024,30–44,male,Unknown,no,no,Unknown,0
10995,CO,2024,30–44,male,B,yes,no,Unknown,1
10999,NV,2024,30–44,male,B,no,yes,no,1
11001,IL,2024,60+,male,B,yes,yes,Unknown,0
11002,CA,2024,30–44,male,Unknown,no,yes,Unknown,0
10996,TN,2024,18–29,male,Unknown,no,yes,yes,1
10997,TX,2024,30–44,female,W,yes,yes,no,0
11000,WI,2024,30–44,male,Unknown,yes,yes,no,1
11003,OR,2024,18–29,male,Unknown,no,yes,no,1
11005,CA,2024,18–29,male,O,no,yes,no,0
11006,OH,2024,30–44,male,W,yes,yes,Unknown,0
11159,WY,2024,45–59,male,W,no,yes,Unknown,0
11004,VA,2024,45–59,male,B,no,yes,yes,0
11007,TN,2024,18–29,male,W,yes,yes,Unknown,0
11010,PA,2024,30–44,male,B,no,yes,no,1
11015,TX,2024,18–29,male,W,no,yes,no,0
11012,TN,2024,45–59,male,W,no,yes,Unknown,0
11013,TX,2024,30–44,male,B,no,yes,no,0
11008,MI,2024,60+,male,W,no,yes,no,0
11011,TX,2024,30–44,male,H,no,yes,yes,1
11160,TN,2024,30–44,male,W,no,yes,yes,0
11018,MD,2024,45–59,male,B,no,yes,yes,0
11020,AZ,2024,60+,male,Unknown,no,yes,no,0
11022,UT,2024,18–29,male,Unknown,no,no,Unknown,0
11161,TX,2024,30–44,male,W,yes,yes,no,0
11023,OK,2024,60+,female,Unknown,no,yes,Unknown,0
11024,FL,2024,30–44,male,B,no,yes,yes,0
11025,NM,2024,30–44,male,Unknown,no,yes,yes,0
11026,IL,2024,Under 18,male,Unknown,no,no,Unknown,0
11027,FL,2024,45–59,male,H,yes,no,Unknown,0
11029,SC,2024,30–44,male,B,no,yes,Unknown,0
11032,AR,2024,45–59,male,Unknown,no,no,yes,0
11162,VA,2024,30–44,male,W,no,yes,no,0
11030,KS,2024,18–29,male,Unknown,no,no,no,1
11031,TX,2024,18–29,male,H,yes,yes,yes,0
11040,NM,2024,30–44,male,H,no,yes,no,0
11036,VA,2024,30–44,male,W,yes,no,no,0
11039,MO,2024,30–44,male,W,no,yes,Unknown,0
11163,MI,2024,45–59,male,W,yes,yes,no,0
11034,TX,2024,30–44,male,B,yes,yes,yes,0
11038,TX,2024,18–29,male,H,no,no,yes,0
11041,SC,2024,30–44,male,W,yes,yes,no,0
11052,ID,2024,30–44,male,Unknown,no,yes,Unknown,0
11053,VA,2024,30–44,male,W,yes,yes,no,1
11057,NM,2024,18–29,male,H,no,yes,yes,0
11042,TN,2024,60+,male,Unknown,no,yes,no,0
11059,NC,2024,30–44,male,B,no,yes,no,0
11047,MT,2024,18–29,female,Unknown,no,yes,Unknown,1
11051,CA,2024,30–44,male,H,no,yes,Unknown,0
11054,NM,2024,30–44,male,Unknown,no,yes,no,1
11043,OH,2024,18–29,male,B,yes,yes,no,0
11044,IN,2024,45–59,male,B,no,yes,no,0
11045,OH,2024,30–44,male,W,yes,yes,no,0
11048,NJ,2024,45–59,male,Unknown,no,yes,Unknown,0
11050,OR,2024,30–44,male,H,no,yes,no,0
11049,CO,2024,18–29,male,Unknown,no,yes,no,0
11055,AZ,2024,30–44,male,B,no,yes,no,0
11148,IA,2024,30–44,male,Unknown,yes,yes,yes,0
11056,NC,2024,45–59,male,W,no,yes,Unknown,0
11058,TX,2024,18–29,male,H,no,yes,Unknown,0
11072,NY,2024,45–59,male,W,no,yes,yes,0
11066,TX,2024,18–29,male,W,no,yes,no,0
11067,WV,2024,30–44,male,W,no,yes,yes,1
11068,OH,2024,30–44,male,W,no,yes,no,0
11070,GA,2024,45–59,male,B,no,yes,no,0
11062,FL,2024,30–44,male,B,no,no,no,0
11063,FL,2024,30–44,male,H,no,yes,no,0
11065,AL,2024,45–59,male,Unknown,no,yes,yes,0
11069,TX,2024,18–29,male,H,no,yes,no,0
11071,IL,2024,30–44,male,Unknown,no,yes,yes,0
11075,ND,2024,30–44,male,Unknown,no,no,Unknown,0
11076,ND,2024,45–59,male,W,no,yes,no,0
11077,CA,2024,45–59,male,Unknown,no,yes,no,0
11074,CA,2024,30–44,male,H,no,yes,yes,0
11078,CA,2024,18–29,male,W,yes,yes,yes,1
11073,PA,2024,60+,male,Unknown,no,yes,no,0
11292,IN,2024,18–29,male,B,yes,yes,no,1
11079,OK,2024,30–44,male,W,yes,yes,yes,0
11080,FL,2024,45–59,male,B,no,yes,no,1
11081,MI,2024,30–44,male,W,yes,no,Unknown,0
11082,TX,2024,30–44,male,H,no,yes,yes,0
11085,OH,2024,Under 18,male,A,no,yes,yes,1
11083,ME,2024,60+,male,B,no,yes,no,0
11084,VA,2024,18–29,male,H,no,yes,yes,0
11086,GA,2024,30–44,male,Unknown,no,yes,yes,0
11093,AL,2024,30–44,male,W,no,yes,yes,0
11087,LA,2024,30–44,male,B,no,no,yes,0
11092,SD,2024,18–29,male,Unknown,no,yes,no,0
11094,TX,2024,60+,male,W,yes,yes,no,0
11098,TX,2024,30–44,male,H,no,yes,yes,0
11088,MT,2024,30–44,male,W,yes,yes,no,0
11091,MI,2024,Under 18,male,B,no,yes,yes,0
11089,PA,2024,30–44,male,W,no,yes,no,0
11090,NJ,2024,45–59,male,Unknown,no,yes,Unknown,0
11096,AZ,2024,30–44,male,H,no,yes,yes,0
11095,SC,2024,60+,male,Unknown,no,yes,no,0
11101,TX,2024,30–44,male,W,no,yes,no,0
11102,AZ,2024,18–29,male,H,no,no,Unknown,0
11105,MI,2024,30–44,male,W,yes,yes,yes,0
11106,TX,2024,18–29,male,W,no,yes,yes,1
11107,MO,2024,30–44,female,Unknown,yes,yes,Unknown,0
11140,MO,2024,Under 18,female,Unknown,no,no,no,0
11251,TX,2024,18–29,male,W,no,yes,no,0
11291,CA,2024,45–59,male,Unknown,no,yes,yes,0
11108,NV,2024,18–29,male,Unknown,no,yes,yes,0
11109,PA,2024,18–29,male,W,no,yes,yes,0
11115,MI,2024,30–44,male,B,yes,no,no,1
11110,MN,2024,30–44,male,B,no,yes,Unknown,1
11114,MO,2024,30–44,male,B,no,yes,no,0
11116,FL,2024,45–59,male,Unknown,no,yes,no,0
11141,VA,2024,30–44,male,W,no,yes,yes,0
11112,OR,2024,30–44,female,W,yes,yes,Unknown,0
11113,ID,2024,45–59,male,Unknown,no,yes,no,0
11118,PA,2024,45–59,male,B,yes,yes,yes,0
11142,IN,2024,Under 18,male,A,no,yes,yes,1
11123,OH,2024,30–44,male,W,no,yes,yes,0
11143,NM,2024,30–44,male,Unknown,no,yes,Unknown,0
11144,TX,2024,45–59,male,W,no,yes,Unknown,0
11119,NV,2024,30–44,male,B,no,no,no,1
11121,ND,2024,60+,male,Unknown,yes,yes,no,0
11124,CA,2024,18–29,male,W,no,yes,yes,1
11125,IN,2024,18–29,male,B,no,yes,no,1
11145,GA,2024,18–29,male,Unknown,no,yes,yes,0
11122,MS,2024,Under 18,male,Unknown,no,yes,no,0
11147,CA,2024,18–29,male,B,no,yes,yes,0
11120,CA,2024,30–44,male,H,yes,yes,no,1
11127,FL,2024,30–44,male,H,no,yes,no,1
11129,UT,2024,30–44,male,W,no,yes,Unknown,0
11134,NC,2024,30–44,male,Unknown,no,yes,no,0
11295,FL,2024,18–29,male,Unknown,no,no,Unknown,0
11130,IN,2024,30–44,female,B,no,yes,yes,1
11131,OH,2024,60+,male,W,no,yes,no,0
11132,NV,2024,18–29,male,W,no,yes,yes,1
11133,NC,2024,45–59,male,W,yes,yes,no,0
11136,VA,2024,30–44,male,Unknown,no,yes,no,0
11137,CA,2024,30–44,male,B,no,yes,Unknown,0
11138,CO,2024,30–44,male,Unknown,no,yes,yes,0
11189,NY,2024,45–59,male,B,no,yes,yes,0
11149,MT,2024,60+,male,W,no,no,Unknown,0
11139,MA,2024,18–29,male,B,no,yes,Unknown,0
11150,SC,2024,30–44,male,B,no,yes,Unknown,1
11156,WV,2024,60+,male,W,no,yes,no,0
11151,GA,2024,45–59,male,W,no,yes,no,0
11152,AR,2024,30–44,male,B,no,yes,yes,0
11153,IN,2024,30–44,male,B,no,yes,Unknown,0
11154,TX,2024,18–29,male,B,no,yes,Unknown,0
11155,SC,2024,18–29,female,B,no,yes,Unknown,1
11165,LA,2024,18–29,male,B,no,yes,yes,0
11157,UT,2024,45–59,male,W,no,no,Unknown,0
11164,MO,2024,60+,male,Unknown,no,yes,Unknown,0
11166,MO,2024,30–44,male,Unknown,no,yes,Unknown,0
11174,LA,2024,18–29,male,B,no,no,Unknown,0
11167,IA,2024,60+,male,W,no,no,Unknown,0
11178,OR,2024,30–44,male,Unknown,no,yes,yes,0
11186,CA,2024,30–44,male,B,no,yes,yes,0
11177,FL,2024,18–29,male,B,no,yes,Unknown,0
11184,TX,2024,30–44,male,H,no,yes,no,1
11188,SD,2024,18–29,male,N,no,no,Unknown,1
11175,OH,2024,Under 18,male,B,no,yes,Unknown,0
11176,AZ,2024,45–59,male,H,no,yes,yes,0
11180,CA,2024,45–59,male,Unknown,no,yes,no,0
11185,FL,2024,45–59,male,Unknown,yes,yes,no,0
11171,OK,2024,45–59,male,W,no,yes,Unknown,0
11173,SC,2024,45–59,male,Unknown,no,yes,Unknown,0
11169,MD,2024,18–29,male,B,no,yes,no,1
11170,TN,2024,18–29,male,W,no,yes,no,0
11172,ME,2024,30–44,male,W,yes,yes,yes,0
11181,GA,2024,30–44,male,Unknown,no,yes,no,0
11191,OH,2024,18–29,male,W,no,yes,yes,0
11168,AZ,2024,18–29,male,W,no,yes,yes,0
11179,IL,2024,30–44,male,H,no,yes,Unknown,0
11183,CA,2024,30–44,male,H,no,no,Unknown,0
11190,CO,2024,30–44,male,W,no,yes,Unknown,0
11193,CA,2024,30–44,male,Unknown,no,yes,no,1
11192,TX,2024,30–44,male,W,no,yes,yes,0
11194,ND,2024,18–29,male,W,no,yes,no,1
11196,NV,2024,30–44,male,W,no,yes,no,0
11198,WA,2024,45–59,male,W,no,yes,no,1
11199,IN,2024,30–44,male,W,no,yes,no,1
11200,MS,2024,Under 18,male,Unknown,no,yes,Unknown,1
11197,GA,2024,30–44,male,W,no,yes,Unknown,0
11201,VA,2024,45–59,male,Unknown,yes,yes,no,0
11202,NY,2024,18–29,male,B,no,yes,yes,1
11203,AZ,2024,30–44,male,W,no,yes,no,0
11205,FL,2024,45–59,male,W,yes,yes,Unknown,1
11204,FL,2024,45–59,male,Unknown,no,yes,yes,0
11206,FL,2024,18–29,female,Unknown,no,yes,no,1
11208,FL,2024,60+,male,Unknown,no,yes,no,1
11210,OH,2024,30–44,male,W,no,yes,no,1
11211,NC,2024,30–44,male,Unknown,no,no,Unknown,0
11209,NV,2024,18–29,male,Unknown,no,yes,no,0
11224,WA,2024,60+,male,Unknown,no,no,Unknown,0
11221,WI,2024,18–29,male,B,no,yes,no,1
11222,VA,2024,18–29,male,Unknown,no,yes,no,0
11230,PA,2024,18–29,male,H,no,yes,Unknown,0
11231,CA,2024,18–29,male,W,no,yes,Unknown,0
11220,AL,2024,45–59,male,W,no,yes,no,0
11223,TX,2024,30–44,male,H,no,no,no,0
11226,FL,2024,18–29,male,B,yes,yes,no,0
11229,CA,2024,18–29,non-binary,Unknown,no,yes,no,0
11214,TX,2024,18–29,male,B,yes,yes,no,1
11218,CO,2024,30–44,male,Unknown,no,yes,no,1
11219,AZ,2024,30–44,male,H,no,yes,yes,0
11212,TN,2024,30–44,male,W,no,yes,Unknown,0
11225,FL,2024,60+,male,W,no,yes,yes,0
11232,TX,2024,45–59,male,H,no,yes,no,0
11213,TX,2024,30–44,male,H,no,yes,yes,0
11240,FL,2024,18–29,male,W,yes,yes,yes,1
11241,GA,2024,30–44,male,B,no,no,yes,0
11242,TN,2024,60+,male,Unknown,yes,yes,no,0
11244,CA,2024,45–59,male,H,no,yes,yes,0
11245,CA,2024,30–44,male,H,no,yes,no,0
11264,OH,2024,30–44,male,Unknown,no,yes,yes,0
11236,AR,2024,30–44,male,Unknown,no,no,Unknown,0
11247,IN,2024,45–59,male,W,yes,yes,no,0
11248,FL,2024,45–59,male,W,yes,yes,no,0
11233,FL,2024,30–44,male,B,no,no,Unknown,0
11238,AZ,2024,60+,male,H,no,yes,no,0
11249,IL,2024,18–29,male,Unknown,no,yes,yes,0
